CRS_UID,SEM_ID,DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
0,20231,CHEM,527,CHEM 527,Synthetic Organic Chemistry,"A survey of representative groups of widely used synthetic organic reactions; emphasis on scope, limitations, and stereochemical consequences.",,,False,,4,,,,{}
0,20231,CHEM,535,CHEM 535,Introduction to Molecular Spectroscopy,"Theoretical and experimental methods of molecular spectroscopy and applications to chemistry. Rotational, vibrational, electronic, electron and nuclear magnetic resonance spectroscopies.",,,False,,4,CHEM 544,,,{'prereq': ['Prerequisite: CHEM 544']}
0,20231,CHEM,540,CHEM 540,Introduction to Statistical Mechanics,"Study of macroscopic systems from molecular viewpoint using statistical mechanics: ensembles, fluctuations, gases, gas-solid interfaces, crystals, polymers, critical phenomena, non-equilibrium systems.",,,False,,4,,,,{'alert': ['Note: Register for lecture and discussion ']}
0,20231,CHEM,551,CHEM 551,Theory of Open Quantum Systems,"The theory of open quantum systems (i.e., systems coupled to an environment) with applications to chemistry, physics and quantum information processing.",,,False,,4,,,PHYS-550,"{'crosslist': ['Crosslist: This course is offered by the PHYS department but may qualify for major credit in CHEM. To register, enroll in PHYS 550.']}"
0,20231,CHEM,565,CHEM 565L,Advanced Practical Nuclear Magnetic Resonance Spectroscopy,Application of multidimensional and time resolved NMR spectroscopy to problems in structure determination and thermochemistry. Recommended preparation: CHEM-625.,,,False,,2,(CHEM 322b or CHEM 325b),,,{'prereq': ['Prerequisite: 1 from (CHEM 322b or CHEM 325b)']}
0,20231,CHEM,575,CHEM 575,Modern Trends in Physical Chemistry,Emerging research areas in physical and theoretical chemistry through a thorough discussion of seminal research articles and presentations of current research topics. Recommended preparation: some research experience and familiarity with literature search.,,,False,"2.0 units, max 4",,,,,{}
0,20231,CHEM,577A,CHEM 577a,Medicinal Chemistry and Drug Design,a) Introduction to fundamentals of medicinal chemistry with special attention to the drug discovery process. Recommended Preparation PSCI 664 and CHEM 519.,,,False,,2,,,,{}
0,20231,CHEM,577B,CHEM 577b,Medicinal Chemistry and Drug Design,"b) Concepts, methods and examples of current approaches to drug design including computer-based molecular modeling techniques. Recommended preparation: PSCI 664.",,,False,,2,CHEM 577A,,,{'prereq': ['Prerequisite: CHEM 577A']}
0,20231,CHEM,590,CHEM 590,Directed Research,Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,{}
0,20231,CHEM,594A,CHEM 594a,Master's Thesis,Credit on acceptance of Thesis. Graded CR/NC.,,,False,,2,,,,{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student']}
0,20231,CHEM,594B,CHEM 594b,Master's Thesis,Credit on acceptance of Thesis. Graded CR/NC.,,,False,,2,CHEM 594A,,,"{'prereq': ['Prerequisite: CHEM 594A'], 'restriction': ['Restriction:  Registration open to the following class level(s): Master Student']}"
0,20231,CHEM,594Z,CHEM 594z,Master's Thesis,Credit on acceptance of Thesis. Graded CR/NC.,,,False,,0,CHEM 594B,,,"{'prereq': ['Prerequisite: CHEM 594B'], 'restriction': ['Restriction:  Registration open to the following class level(s): Master Student']}"
0,20231,CHEM,596,CHEM 596,Internship for Curricular Practical Training,"Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program.",,,False,"1.0-3.0 units, max 3",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student, Master Student']}"
0,20231,CHEM,599,CHEM 599,Special Topics,Special topics in chemistry.,,,False,2.0-4.0 units,,,,,{}
0,20231,CHEM,625,CHEM 625,Chemical Applications of Magnetic Resonance Spectroscopy,"Elementary theory of magnetic resonance spectroscopy, methods of spectral analysis, treatment of Fourier transform methods and time dependent phenomena; recent applications in organic chemistry.",,,False,,4,,,,{}
0,20231,CHEM,630,CHEM 630,Fundamentals of Electrochemical Energy Systems,"Fundamentals of electrochemical energy systems including various batteries, fuel cells and electrolyzers with a focus on materials, operating principles and applications",,,False,,2,,,,{}
0,20231,CHEM,632,CHEM 632,Introduction to Surface Chemistry and Electrocatalysis,"Introduction to principles governing physical and chemical behavior of surfaces: structures, thermodynamics, adsorption, desorption, diffusion, electron transfer and electrocatalytic reactions, and experimental surface analytical techniques.",,,False,,2,,,,{}
0,20231,CHEM,790,CHEM 790,Research,Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,{}
0,20231,CHEM,794A,CHEM 794a,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded IP/CR/NC.,,,False,,2,,,,{}
0,20231,CHEM,794B,CHEM 794b,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,CHEM 794A,,,"{'prereq': ['Prerequisite: CHEM 794A'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,CHEM,794C,CHEM 794c,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,CHEM 794B,,,"{'prereq': ['Prerequisite: CHEM 794B'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,CHEM,794D,CHEM 794d,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,CHEM 794C,,,"{'prereq': ['Prerequisite: CHEM 794C'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,CHEM,794Z,CHEM 794z,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,0,CHEM 794D,,,"{'prereq': ['Prerequisite: CHEM 794D'], 'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}"
0,20231,CLAS,101,CLAS 101gp,State and Society in the Ancient World,"Achievements of the near East, Greece, and Rome with emphasis on the development of ideas, arts, and institutions which have influenced modern man.",,,False,,4,,,HIST-101,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'crosslist': ['Crosslist: This course is offered by the HIST department but may qualify for major credit in CLAS. To register, enroll in HIST 101.'], 'alert': ['Note: Register for lecture and one discussion ']}"
0,20231,CLAS,150,CLAS 150gp,The Greeks and their Legacies,"Introduction to the culture of ancient Greece and its influence on contemporary ideas, institutions, values, and literary and artistic works of the imagination.",B,H,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,CLAS,202,CLAS 202g,Archaeology,"Archaeology as the means of investigating our shared human past, from the origins of humanity to the foundations of current civilization.",,,False,,4,,,ANTH-202,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'crosslist': ['Crosslist: This course is offered by the ANTH department but may qualify for major credit in CLAS. To register, enroll in ANTH 202.']}"
0,20231,CLAS,320,CLAS 320mgp,Diversity and the Classical Western Tradition,"Political, ethical, and ideological aspects of classical WesternAttitudes towards human diversity. Relationship between classicaltradition and contemporary discussions of diversity and unity.",B,H,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'multicultural': [""Diversity: This course satisfies the university's diversity requirement.""]}"
0,20231,CLAS,322,CLAS 322,Roman Art and Archaeology,"Survey of the art and architecture of ancient Rome and its empire, from the beginnings of the city through Constantine (8th century BCE to 4th century CE).",,,False,,4,,,AHIS-322,"{'crosslist': ['Crosslist: This course is offered by the AHIS department but may qualify for major credit in CLAS. To register, enroll in AHIS 322.']}"
0,20231,CLAS,330,CLAS 330,Ancients VS. Moderns,The history of the conflicts and compromises between advocates of antiquity and of modernity that continues to shape our own approaches to the past.,,,False,,4,,,,{}
0,20231,CLAS,349,CLAS 349gp,Ancient Empires,"History and cultures of the ancient empires of southwest Asia, from Cyrus the Great to the establishment of Islam.",C,H,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,CLAS,465,CLAS 465,Archaeology and Society,The interaction of archaeology and contemporary societies through political and moral claims; archaeologists' role as stewards and interpreters of ancient cultures and their remains. Capstone course for the Archaeology major.,,,False,,4,,,,{}
0,20231,CLAS,490,CLAS 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Junior, Senior']}"
0,20231,CLAS,550,CLAS 550,Seminar in Classical and Hellenistic Literature,"Tragic poetry, comic poetry, Hellenistic poetry.",,,False,,4,,,,{}
0,20231,CLAS,565,CLAS 565,Seminar in Theoretical Approaches to Roman Culture and Liter,Introduces students to the study of Roman culture and to a range of theories useful for modeling that culture and its literature.,,,False,"4.0 units, max 12",,,,,{}
0,20231,CLAS,590,CLAS 590,Directed Research,Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.,,,False,1.0-12.0 units,,,,,{}
0,20231,CLAS,794A,CLAS 794a,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,,,,{'restriction': ['Restriction:  Registration open to the following class level(s): Doctoral Student']}
0,20231,CLAS,794B,CLAS 794b,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,CLAS 794A,,,{'prereq': ['Prerequisite: CLAS 794A']}
0,20231,CLAS,794C,CLAS 794c,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,CLAS 794B,,,{'prereq': ['Prerequisite: CLAS 794B']}
0,20231,CLAS,794D,CLAS 794d,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,CLAS 794C,,,{'prereq': ['Prerequisite: CLAS 794C']}
0,20231,CLAS,794Z,CLAS 794z,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,0,CLAS 794D,,,{'prereq': ['Prerequisite: CLAS 794D']}
0,20231,COLT,250,COLT 250g,Cultures of Latin America,"Comparative study of Latin American cultures, especially vis-a-vis those of Europe and the U.S. Materials drawn from literature, but also film, opera, history, cultural theory.",B,,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,COLT,264,COLT 264gp,Asian Aesthetic and Literary Traditions,"A comparative study of the Asian aesthetic heritage of poetry, painting, music, and drama; of literary themes, trends, and myths.",B,H,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,COLT,303,COLT 303,Globalization,"Cultural dimensions of issues in globalization: migration, diaspora, terrorism, communications, climate change, collectives, production and technology, money and exchange.",,,False,,4,,,,{}
0,20231,COLT,312,COLT 312,"Heroes, Myths and Legends in Literature and the Arts","Study of transformations of characters and themes from myth, legend or fairytale (Oedipus, Antigone, Faust, Don Juan, Cinderella, Comic and Tragic Twins, Hero and Monster).",,,False,,4,,,,{}
0,20231,COLT,348,COLT 348,Modernist Fiction,"Study of the Modernist aesthetic in narrative texts by Gide, Joyce, Kafka, Woolf and others; possible focus on related trends in other literary traditions.",,,False,,4,,,,{}
0,20231,COLT,374,COLT 374mg,Women Writers in Europe and America,"Introduction to works of major women writers from the Middle Ages to the 20th century in their literary, social and cultural contexts.",B,,True,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""], 'multicultural': [""Diversity: This course satisfies the university's diversity requirement.""]}"
0,20231,COLT,382,COLT 382gw,Zen and Daoism in Asian Literature,"Studies of the presence and influence of Zen Buddhism and Daoism in Asian literature, with a focus on China and Japan.",,,False,,4,,,,"{'generaleducation': [""General Education: This course satisfies the university's general education requirement.""]}"
0,20231,COLT,395,COLT 395w,Urban Crossroads,"Examination of Budapest and Hungarian culture at-large through literature and film, and social and cultural analysis. Conducted in English.",,G,False,,4,,,,{}
0,20231,COLT,471,COLT 471,"Literature, Theory, History",Examines the relation between historical and theoretical approaches to literary works.,,,False,,4,,,,{}
0,20231,COLT,480,COLT 480,Dada and Surrealism,"A comparative study of Dada and Surrealism in literature in relation to painting, sculpture, photography and cinema.",,,False,,4,,,,{}
0,20231,COLT,490,COLT 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Junior, Senior']}"
